4	1978	2	1	6	6	"126/522"	"US"		27	11	1979	1.014	"F24B  700"	"F24B"	7	1	8	126	126	4175539	10275539	"MO"	""	66	66	522	"522"	"121"	121	0	195750
4	1977	2	1	6	6	"126/580"	"US"		27	11	1979	1.014	"F24J  302"	"F24J"	3	1	15	126	126	4175540	10275540	"NY"	""	66	66	580	"580"	"425"	425	0	366585
4	1977	1		6	6	"126/630"	""		27	11	1979	1.014	"F24J  302"	"F24J"	3	1	4	126	126	4175541		"CA"	""	66	66	630	"630"	"429"	429	0	0
9	1978	2	1	1	1	"48/197R"	"US"		27	11	1979	1.014	"C10K  120"	"C10K"	1	1	6	48	48	4175928	10267100	"CT"	""	13	13		"197R"	"197"	197	0	118230
4	1977	2	1	1	1	"106/500"	"US"	05apr1994	27	11	1979	1.014	"C09C  300"	"C09C"	3	1	14	106	106	4175979	10036456	"NY"	""	12	12	500	"500"	"309"	309	0	104245
3	1978	2	1	4	4	"136/247"	"US"		27	11	1979	1.0136	"H01L 3104"	"H01L"	31	1	3	136	136	4175980	10528153	"CA"	""	45	45	247	"247"	"89"	89	0	43435
6	1978	2	1	4	4	"136/255"	"US"		27	11	1979	1.0136	"H01L 3106"	"H01L"	31	1	30	136	136	4175981	10053462	"CT"	""	45	45	255	"255"	"89"	89	0	635240
7	1979	1		1	1	"204/297.1"	""		27	11	1979	1.014	"C25D 1706"	"C25D"	17	1	38	204	204	4176039		"NJ"	""	19	19	297.1	"297.1"	"297"	297	0	0
3	1978	6	1	1	1	"208/428"	"US"		27	11	1979	1.014	"C10G  100"	"C10G"	1	1	15	208	208	4176040	10038183	"DC"	""	19	19	428	"428"	"8"	8	0	597270
10	1978	3	1	1	1	"208/423"	"JP"		27	11	1979	1.014	"C10G  106"	"C10G"	1	1	12	208	208	4176041	10037162	""	""	19	19	423	"423"	"10"	10	0	317185
13	1978	2	1	6	6	"428/423.1"	"US"		27	11	1979	1.014	"B05D  306"	"B05D"	3	1	25	428	428	4176212	10276212	"MA"	""	69	69	423.1	"423.1"	"423"	423	0	143085
3	1977	4		6	6	"126/519"	""		4	12	1979	1.014	"F24B  700"	"F24B"	7	1	3	126	126	4176652		"IN"	""	66	66	519	"519"	"121"	121	0	0
3	1977	1		6	6	"126/572"	""		4	12	1979	1.014	"F24J  302"	"F24J"	3	1	5	126	126	4176653		"NM"	""	66	66	572	"572"	"428"	428	0	0
8	1977	2	1	6	6	"126/665"	"US"		4	12	1979	1.014	"F24J  302"	"F24J"	3	1	31	126	126	4176654	10454546	"NY"	""	66	66	665	"665"	"448"	448	0	64675
13	1978	3	1	1	1	"416/193A"	"GB"		4	12	1979	1.014	"F01D  522"	"F01D"	5	1	8	416	416	4177013	10113424	""	""	19	19		"193A"	"193"	193	0	481660
12	1978	2	1	1	1	"106/500"	"US"		4	12	1979	1.014	"C09C  308"	"C09C"	3	1	15	106	106	4177082	10036456	"NY"	""	12	12	500	"500"	"309"	309	0	104245
24	1977	3	1	6	6	"428/645"	"FR"		4	12	1979	1.014	"C23C  106"	"C23C"	1	1	8	428	428	4177326	10042650	""	""	69	69	645	"645"	"645"	645	0	603615
4	1978	2	1	6	6	"110/263"	"US"		11	12	1979	1.014	"F23D  100"	"F23D"	1	1	6	110	110	4177741	10292373	"NJ"	""	66	66	263	"263"	"263"	263	0	734405
8	1977	2	1	6	6	"126/521"	"US"		11	12	1979	1.014	"F24B  700"	"F24B"	7	1	1	126	126	4177793	10371815	"CA"	""	66	66	521	"521"	"121"	121	0	102410
4	1978	1		6	6	"126/652"	""		11	12	1979	1.014	"F24J  302"	"F24J"	3	1	12	126	126	4177794		"CO"	""	66	66	652	"652"	"443"	443	0	0
7	1978	3	2	6	6	"428/679"	"JP"		11	12	1979	1.014	"B32B 1518"	"B32B"	15	1	4	428	428	4178417	10262758	""	""	69	69	679	"679"	"679"	679	0	290780
8	1978	1		6	6	"126/502"	""		18	12	1979	1.014	"F24B  700"	"F24B"	7	1	17	126	126	4178908		"VA"	""	66	66	502	"502"	"121"	121	0	0
9	1978	2	1	6	6	"126/660"	"US"		18	12	1979	1.014	"F24J  302"	"F24J"	3	1	17	126	126	4178909	10382039	"VA"	""	66	66	660	"660"	"417"	417	0	473480
3	1977	1		6	6	"126/677"	""		18	12	1979	1.014	"F24J  302"	"F24J"	3	1	12	126	126	4178910		"CO"	""	66	66	677	"677"	"442"	442	0	0
5	1977	2	1	6	6	"126/675"	"US"		18	12	1979	1.014	"F24J  302"	"F24J"	3	1	2	126	126	4178911	10387882	"MA"	""	66	66	675	"675"	"449"	449	0	530455
10	1977	1		6	6	"126/621"	""		18	12	1979	1.014	"F24J  302"	"F24J"	3	1	27	126	126	4178912		"TX"	""	66	66	621	"621"	"452"	452	0	0
12	1977	2	1	6	6	"126/601"	"US"		18	12	1979	1.014	"F24J  302"	"F24J"	3	1	11	126	126	4178913	11337337	"TX"	""	66	66	601	"601"	"424"	424	0	530295
12	1978	3	1	6	6	"134/58D"	"IT"		18	12	1979	1.014	"B08B  302"	"B08B"	3	1	8	134	134	4179307	10336017	""	""	69	69		"58D"	"58"	58	0	384020
12	1976	2	1	1	1	"204/298.09"	"US"		18	12	1979	1.014	"C23C 1500"	"C23C"	15	1	7	204	204	4179351	10981906	"CA"	""	19	19	298.09	"298.09"	"298"	298	0	250060
14	1977	2	1	6	6	"62/79"	"US"		25	12	1979	1.014	"F25B 1300"	"F25B"	13	1	20	62	62	4179894	10080334	"TX"	""	69	69	79	"79"	"2"	2	0	634790
9	1978	7	1	6	6	"62/235.1"	"JP"		25	12	1979	1.014	"F25B 2700"	"F25B"	27	1	11	62	62	4179895	10172794	""	""	69	69	235.1	"235.1"	"2"	2	0	10950
5	1977	2	1	6	6	"108/147.15"	"US"		25	12	1979	1.014	"A47B  900"	"A47B"	9	1	6	108	108	4180003	10608807	"OH"	""	69	69	147.15	"147.15"	"144"	144	0	362675
4	1978	1		6	6	"126/540"	""		25	12	1979	1.014	"F23H 1300"	"F23H"	13	1	10	126	126	4180054		"CA"	""	66	66	540	"540"	"164"	164	0	0
17	1978	1		6	6	"126/658"	""		25	12	1979	1.014	"F24J  302"	"F24J"	3	1	5	126	126	4180055		"CA"	""	66	66	658	"658"	"446"	446	0	0
2	1977	3	1	6	6	"126/660"	"DE"		25	12	1979	1.014	"F24J  302"	"F24J"	3	1	16	126	126	4180056	10049230	""	""	66	66	660	"660"	"447"	447	0	292380
10	1978	2	1	1	1	"156/185"	"US"		25	12	1979	1.014	"B65H 8100"	"B65H"	81	1	14	156	156	4180413	10234587	"MN"	""	19	19	185	"185"	"185"	185	0	408520
5	1979	2	1	1	1	"204/634"	"US"		25	12	1979	1.014	"B01D 1302"	"B01D"	13	1	3	204	204	4180451	10215225	"MA"	""	19	19	634	"634"	"301"	301	0	284465
24	1978	3	1	6	6	"428/564"	"CH"		25	12	1979	1.014	"B22F  700"	"B22F"	7	1	13	428	428	4180622	10038991	""	""	69	69	564	"564"	"564"	564	0	555630
5	1977	1		6	6	"126/519"	""		1	1	1980	1.0203	"F24B  118"	"F24B"	1	1	4	126	126	4181117		"ID"	""	66	66	519	"519"	"120"	120	0	0
0	1978	3	1	1	1	"208/18"	"GB"		1	1	1980	1.0202	"C10G 2302"	"C10G"	23	1	10	208	208	4181595	10458360	""	""	19	19	18	"18"	"18"	18	0	682155
41	1977	3	1	6	6	"428/348"	"BE"		1	1	1980	1.0203	"C08K  501"	"C08K"	5	1	20	428	428	4181775	10618448	""	""	69	69	348	"348"	"348"	348	0	412550
1	1977	1		6	6	"126/522"	""		8	1	1980	1.0203	"F24B  700"	"F24B"	7	1	10	126	126	4182306		"TX"	""	66	66	522	"522"	"121"	121	0	0
8	1978	4		6	6	"126/625"	""		8	1	1980	1.0203	"F24J  302"	"F24J"	3	1	16	126	126	4182307		"CO"	""	66	66	625	"625"	"432"	432	0	0
5	1977	2	1	6	6	"126/640"	"US"		8	1	1980	1.0203	"F24J  302"	"F24J"	3	1	18	126	126	4182308	10171357	"CO"	""	66	66	640	"640"	"437"	437	0	244665
1	1977	2	1	6	6	"236/92A"	"US"		8	1	1980	1.0203	"G05D 2700"	"G05D"	27	1	6	236	236	4182488	10844670	"MN"	""	69	69		"92A"	"92"	92	0	256580
3	1978	2	1	6	6	"428/541"	"US"		8	1	1980	1.0203	"B32B 2104"	"B32B"	21	1	28	428	428	4182794	10101403	"MI"	""	69	69	541	"541"	"537"	537	0	153420
6	1977	3	1	6	6	"110/204"	"JP"		15	1	1980	1.0203	"F23G  706"	"F23G"	7	1	7	110	110	4183306	10814495	""	""	66	66	204	"204"	"204"	204	0	323385
6	1977	1		6	6	"126/545"	""		15	1	1980	1.0203	"F24C 1510"	"F24C"	15	1	18	126	126	4183348		"MI"	""	66	66	545	"545"	"140"	140	0	0
1	1977	1		6	6	"126/694"	""		15	1	1980	1.0203	"F24J  302"	"F24J"	3	1	9	126	126	4183349		"GA"	""	66	66	694	"694"	"439"	439	0	0
6	1977	1		6	6	"126/633"	""		15	1	1980	1.0203	"F24J  302"	"F24J"	3	1	3	126	126	4183350		"CH"	""	66	66	633	"633"	"430"	430	0	0
14	1978	3	1	6	6	"126/652"	"JP"		15	1	1980	1.0203	"F24J  302"	"F24J"	3	1	11	126	126	4183351	10480018	""	""	66	66	652	"652"	"443"	443	0	493260
1	1977	2	1	1	1	"44/337"	"US"		15	1	1980	1.0202	"C10L  120"	"C10L"	1	1	5	44	44	4183732	10419191	"NY"	""	19	19	337	"337"	"62"	62	0	569900
18	1978	2	1	1	1	"204/206"	"US"		15	1	1980	1.0202	"C25D 1700"	"C25D"	17	1	22	204	204	4183799	11262629	"OH"	""	19	19	206	"206"	"206"	206	0	454620
20	1978	2	1	4	4	"429/8"	"US"		15	1	1980	1.0198	"H01M 1400"	"H01M"	14	1	13	429	429	4184007	10164151	"NY"	""	45	45	8	"8"	"8"	8	0	595200
6	1978	1		4	4	"429/27"	""		15	1	1980	1.0198	"H01M  634"	"H01M"	6	1	5	429	429	4184008		"JP"	""	45	45	27	"27"	"27"	27	0	0
13	1978	3	1	4	4	"290/40C"	"JP"		15	1	1980	1.0198	"F02C  904"	"F02C"	9	1	16	290	290	4184083	10044016	""	""	45	45		"40C"	"40"	40	0	404330
9	1978	3	1	4	4	"60/660"	"CH"		22	1	1980	1.0198	"F01K 1302"	"F01K"	13	1	8	60	60	4184337	10113826	""	""	45	45	660	"660"	"660"	660	0	55975
4	1978	1		6	6	"110/102"	""		22	1	1980	1.0203	"F23K  302"	"F23K"	3	1	4	110	110	4184436		"SE"	""	66	66	102	"102"	"102"	102	0	0
3	1977	2	1	6	6	"126/518"	"US"		22	1	1980	1.0203	"F24B  700"	"F24B"	7	1	2	126	126	4184475	10263443	"WI"	""	66	66	518	"518"	"121"	121	0	452670
9	1977	1		6	6	"126/632"	""		22	1	1980	1.0203	"F24J  302"	"F24J"	3	1	17	126	126	4184476		"NC"	""	66	66	632	"632"	"429"	429	0	0
8	1977	1		6	6	"126/620"	""		22	1	1980	1.0203	"F24J  302"	"F24J"	3	1	9	126	126	4184477		"VA"	""	66	66	620	"620"	"433"	433	0	0
1	1977	3	1	6	6	"126/638"	"NZ"		22	1	1980	1.0203	"F24J  302"	"F24J"	3	1	9	126	126	4184478	10284478	""	""	66	66	638	"638"	"434"	434	0	530385
6	1978	1		6	6	"126/605"	""		22	1	1980	1.0203	"F24J  302"	"F24J"	3	1	9	126	126	4184479		"PA"	""	66	66	605	"605"	"424"	424	0	0
11	1978	2	1	6	6	"126/704"	"US"		22	1	1980	1.0203	"F24J  302"	"F24J"	3	1	2	126	126	4184480	10258569	"NY"	""	66	66	704	"704"	"450"	450	0	123425
14	1978	1		6	6	"126/585"	""		22	1	1980	1.0203	"F24J  302"	"F24J"	3	1	10	126	126	4184481		"NY"	""	66	66	585	"585"	"422"	422	0	0
3	1978	2	1	6	6	"236/13"	"US"		22	1	1980	1.0203	"G05D 1116"	"G05D"	11	1	6	236	236	4184634	10337770	"MI"	""	69	69	13	"13"	"13"	13	0	59445
12	1976	2	1	6	6	"134/25.1"	"US"		22	1	1980	1.0203	"B08B  500"	"B08B"	5	1	2	134	134	4184893	10037686	"DE"	""	69	69	25.1	"25.1"	"25"	25	0	165265
7	1978	2	1	4	4	"136/249"	"US"		22	1	1980	1.0198	"H01L 3106"	"H01L"	31	1	7	136	136	4184894	10877023	"MD"	""	45	45	249	"249"	"89"	89	0	530235
2	1978	2	1	4	4	"429/156"	"US"		22	1	1980	1.0198	"H01M  642"	"H01M"	6	1	4	429	429	4185144	10504136	"MA"	""	45	45	156	"156"	"156"	156	0	445890
1	1977	5		6	6	"126/265"	""		29	1	1980	1.0203	"F23C  100"	"F23C"	1	1	7	126	126	4185614		"JP"	""	66	66	265	"265"	"265"	265	0	0
18	1977	1		6	6	"126/601"	""		29	1	1980	1.0203	"F24J  302"	"F24J"	3	1	6	126	126	4185615		"MI"	""	66	66	601	"601"	"424"	424	0	0
25	1977	2	1	6	6	"134/31"	"US"		29	1	1980	1.0203	"B08B  704"	"B08B"	7	1	1	134	134	4186032	10219992	"NY"	""	69	69	31	"31"	"31"	31	0	466175
7	1978	1		4	4	"290/4R"	""		29	1	1980	1.0198	"F01D 1510"	"F01D"	15	1	7	290	290	4186312		"PA"	""	45	45		"4R"	"4"	4	0	0
8	1978	1		4	4	"290/44"	""		29	1	1980	1.0198	"H02P  904"	"H02P"	9	1	10	290	290	4186313		"CA"	""	45	45	44	"44"	"44"	44	0	0
5	1977	2	1	6	6	"126/518"	"US"		5	2	1980	1.0203	"F24B 1302"	"F24B"	13	1	9	126	126	4186719	10654863	"MN"	""	66	66	518	"518"	"143"	143	0	61160
4	1978	2	1	6	6	"126/667"	"US"		5	2	1980	1.0203	"F24J  302"	"F24J"	3	1	5	126	126	4186720	10286720	"PA"	""	66	66	667	"667"	"445"	445	0	530440
10	1977	1		6	6	"126/617"	""		5	2	1980	1.0203	"F24J  302"	"F24J"	3	1	5	126	126	4186721		"NJ"	""	66	66	617	"617"	"430"	430	0	0
5	1977	2	1	6	6	"126/620"	"US"		5	2	1980	1.0203	"F24J  302"	"F24J"	3	1	4	126	126	4186722	10286722	"IN"	""	66	66	620	"620"	"428"	428	0	282055
11	1978	2	1	6	6	"126/570"	"US"		5	2	1980	1.0203	"F24J  302"	"F24J"	3	1	5	126	126	4186723	10258569	"NY"	""	66	66	570	"570"	"443"	443	0	123425
8	1978	2	1	6	6	"126/657"	"US"		5	2	1980	1.0203	"F24J  302"	"F24J"	3	1	20	126	126	4186724	10323214	"CA"	""	66	66	657	"657"	"443"	443	0	26535
18	1978	1		6	6	"126/694"	""		5	2	1980	1.0203	"F24J  302"	"F24J"	3	1	2	126	126	4186725		"MA"	""	66	66	694	"694"	"443"	443	0	0
4	1978	3	1	1	1	"201/5"	"DE"		5	2	1980	1.0202	"C10L  500"	"C10L"	5	1	9	201	44	4187079	10035078	""	""	19	19	5	"5"	"10"	10	0	196240
6	1978	1		6	6	"134/95.3"	""		5	2	1980	1.0203	"B08B  302"	"B08B"	3	1	22	134	134	4187122		"NC"	""	69	69	95.3	"95.3"	"95"	95	0	0
5	1979	2	1	1	1	"205/100"	"US"		5	2	1980	1.0202	"C25C  112"	"C25C"	1	1	8	205	204	4187166	10120441	"IL"	""	19	19	100	"100"	"43"	43	0	229320
0	1975	2	1	6	6	"428/395"	"US"		5	2	1980	1.0203	"B32B 2734"	"B32B"	27	1	4	428	428	4187349	10242573	"KY"	""	69	69	395	"395"	"395"	395	0	40265
9	1978	1		6	6	"237/2B"	""		12	2	1980	1.0203	"F25B 2700"	"F25B"	27	1	3	237	62	4187687		"AR"	""	66	69		"2B"	"2"	2	0	0
1	1978	1		6	6	"126/521"	""		12	2	1980	1.0203	"F24B  700"	"F24B"	7	1	13	126	126	4187830		"CA"	""	66	66	521	"521"	"121"	121	0	0
12	1978	1		6	6	"126/592"	""		12	2	1980	1.0203	"F24J  302"	"F24J"	3	1	10	126	126	4187831		"TX"	""	66	66	592	"592"	"419"	419	0	0
9	1978	2	1	6	6	"126/312"	"US"		12	2	1980	1.0203	"F23J 1100"	"F23J"	11	1	4	126	126	4187833	10287833	"IL"	""	66	66	312	"312"	"312"	312	0	313600
22	1978	2	1	6	6	"134/2"	"US"		12	2	1980	1.0203	"B08B  500"	"B08B"	5	1	4	134	134	4188237	11580808	"OH"	""	69	69	2	"2"	"2"	2	0	599490
6	1978	2	1	4	4	"136/247"	"US"		12	2	1980	1.0198	"H01L 3104"	"H01L"	31	1	7	136	136	4188238	10109937	"OH"	""	45	45	247	"247"	"89"	89	0	424145
0	1978	1		6	6	"126/217"	""		19	2	1980	1.0203	"F24C 1510"	"F24C"	15	1	1	126	126	4188940		"VA"	""	66	66	217	"217"	"217"	217	0	0
34	1978	3	1	1	1	"204/606"	"FR"		19	2	1980	1.0202	"G01N 2726"	"G01N"	27	1	20	204	204	4189370	10289370	""	""	19	19	606	"606"	"299"	299	0	528730
20	1978	2	1	1	1	"208/412"	"US"		19	2	1980	1.0202	"C10G  100"	"C10G"	1	1	13	208	208	4189371	10117336	"NJ"	""	19	19	412	"412"	"8"	8	0	186590
12	1978	2	1	1	1	"208/418"	"US"		19	2	1980	1.0202	"C10G  100"	"C10G"	1	1	10	208	208	4189372	10581503	"OK"	""	19	19	418	"418"	"8"	8	0	311265
0	1978	7	1	1	1	"208/426"	"JP"		19	2	1980	1.0202	"C10G  104"	"C10G"	1	1	1	208	208	4189373	10172794	""	""	19	19	426	"426"	"8"	8	0	10950
9	1978	2	1	1	1	"208/417"	"US"		19	2	1980	1.0202	"C10G  104"	"C10G"	1	1	5	208	208	4189374	10071638	"PA"	""	19	19	417	"417"	"8"	8	0	235355
12	1978	3	1	6	6	"428/643"	"JP"		19	2	1980	1.0203	"B32B 1500"	"B32B"	15	1	7	428	428	4189525	10205267	""	""	69	69	643	"643"	"643"	643	0	132865
49	1978	2	1	4	4	"429/13"	"US"		19	2	1980	1.0198	"H01M 1206"	"H01M"	12	1	12	429	429	4189526	10120441	"IL"	""	45	45	13	"13"	"13"	13	0	229320
7	1978	6	1	4	4	"290/42"	"US"		19	2	1980	1.0198	"F03G  704"	"F03G"	7	1	9	290	290	4189647	10044638	"DC"	""	45	45	42	"42"	"42"	42	0	597195
6	1978	1		6	6	"4/559"	""		26	2	1980	1.0203	"A47K  314"	"A47K"	3	1	1	4	4	4189790		"PA"	""	65	65	559	"559"	"149"	149	0	0
25	1979	2	1	4	4	"60/445"	"US"		26	2	1980	1.0198	"F16H 3946"	"F16H"	39	1	35	60	60	4189921	10060190	"OH"	""	45	45	445	"445"	"445"	445	0	161150
13	1978	3	1	4	4	"60/641.8"	"IT"		26	2	1980	1.0198	"F03G  706"	"F03G"	7	1	4	60	60	4189922	10053300	""	""	45	45	641.8	"641.8"	"641"	641	0	519915
1	1977	1		6	6	"126/99A"	""		26	2	1980	1.0203	"F24H  306"	"F24H"	3	1	10	126	126	4190035		"NL"	""	66	66		"99A"	"99"	99	0	0
3	1977	1		6	6	"126/686"	""		26	2	1980	1.0203	"F24J  302"	"F24J"	3	1	2	126	126	4190036		"WI"	""	66	66	686	"686"	"439"	439	0	0
0	1977	1		6	6	"126/655"	""		26	2	1980	1.0203	"F24J  302"	"F24J"	3	1	9	126	126	4190037		"WI"	""	66	66	655	"655"	"438"	438	0	0
3	1977	3	1	6	6	"126/673"	"DE"		26	2	1980	1.0203	"F24J  302"	"F24J"	3	1	8	126	126	4190038	10047056	""	""	66	66	673	"673"	"445"	445	0	613835
21	1978	2	1	6	6	"236/34.5"	"US"		26	2	1980	1.0203	"F01P  702"	"F01P"	7	1	7	236	236	4190198	10290198	"CA"	""	69	69	34.5	"34.5"	"34"	34	0	340895
1	1977	3	1	6	6	"134/6"	"JP"		26	2	1980	1.0203	"B08B  312"	"B08B"	3	1	29	134	134	4190464	10033664	""	""	69	69	6	"6"	"6"	6	0	87490
7	1978	2	1	1	1	"204/621"	"US"		26	2	1980	1.0202	"G01N 2726"	"G01N"	27	1	19	204	204	4190517	10235880	"CA"	""	19	19	621	"621"	"299"	299	0	65800
9	1978	1		4	4	"429/4"	""		26	2	1980	1.0198	"H01M  200"	"H01M"	2	1	7	429	429	4190702		"HK"	""	45	45	4	"4"	"4"	4	0	0
21	1975	2	1	4		"257/227"	"US"		26	2	1980	1.0198	"H01L 2714"	"H01L"	27	1	10	257	357	4190851	10422661	"CA"	""	46		227	"227"	"30"	30	0	260265
9	1978	1		6	6	"108/157.16"	""		4	3	1980	1.0203	"A47C  402"	"A47C"	4	1	4	108	108	4191113		"MA"	""	69	69	157.16	"157.16"	"157"	157	0	0
4	1978	1		6	6	"126/514"	""		4	3	1980	1.0203	"F24B  904"	"F24B"	9	1	2	126	126	4191163		"SC"	""	66	66	514	"514"	"132"	132	0	0
9	1976	1		6	6	"126/683"	""		4	3	1980	1.0203	"F24J  302"	"F24J"	3	1	10	126	126	4191164		"NY"	""	66	66	683	"683"	"439"	439	0	0
5	1977	3	1	6	6	"126/669"	"IT"		4	3	1980	1.0203	"F24J  302"	"F24J"	3	1	14	126	126	4191165	10291165	""	""	66	66	669	"669"	"445"	445	0	541850
24	1977	2	1	6	6	"126/585"	"US"		4	3	1980	1.0203	"F24J  302"	"F24J"	3	1	7	126	126	4191166	10498562	"NV"	""	66	66	585	"585"	"430"	430	0	475135
2	1977	1		6	6	"126/564"	""		4	3	1980	1.0203	"F24J  302"	"F24J"	3	1	5	126	126	4191167		"CT"	""	66	66	564	"564"	"417"	417	0	0
5	1977	1		6	6	"126/648"	""		4	3	1980	1.0203	"F24J  302"	"F24J"	3	1	15	126	126	4191168		"IN"	""	66	66	648	"648"	"441"	441	0	0
4	1978	2	1	6	6	"126/668"	"US"		4	3	1980	1.0203	"F24J  302"	"F24J"	3	1	13	126	126	4191169	10291169	"MA"	""	66	66	668	"668"	"444"	444	0	530260
2	1978	1		6	6	"126/292"	""		4	3	1980	1.0203	"F23L  300"	"F23L"	3	1	11	126	126	4191171		"OH"	""	66	66	292	"292"	"292"	292	0	0
16	1977	2	1	6	6	"236/46R"	"US"		4	3	1980	1.0203	"F23N  520"	"F23N"	5	1	12	236	236	4191328	10291328	"NY"	""	69	69		"46R"	"46"	46	0	464850
2	1979	2	1	1	1	"48/197R"	"US"		4	3	1980	1.0202	"C10J  300"	"C10J"	3	1	6	48	48	4191538	10217243	"CT"	""	13	13		"197R"	"197"	197	0	118225
2	1979	1		6	6	"134/48"	""		4	3	1980	1.0203	"B08B  302"	"B08B"	3	1	3	134	134	4191592		"CA"	""	69	69	48	"48"	"48"	48	0	0
16	1978	3	1	4	4	"136/259"	"FR"		4	3	1980	1.0198	"H01L 3106"	"H01L"	31	1	2	136	136	4191593	10268124	""	""	45	45	259	"259"	"89"	89	0	95755
14	1978	2	1	1	1	"204/296"	"US"		4	3	1980	1.0202	"C25B 1302"	"C25B"	13	1	16	204	204	4191627	10509085	"CT"	""	19	19	296	"296"	"296"	296	0	417130
2	1978	6	1	1	1	"208/404"	"US"		4	3	1980	1.0202	"C10G  106"	"C10G"	1	1	22	208	208	4191628	10044638	"DC"	""	19	19	404	"404"	"8"	8	0	597195
3	1978	2	1	1	1	"208/408"	"US"		4	3	1980	1.0202	"C10G  106"	"C10G"	1	1	5	208	208	4191629	10334749	"NJ"	""	19	19	408	"408"	"10"	10	0	262845
3	1977	3	1	4	4	"60/322"	"CH"		11	3	1980	1.0198	"F01N  700"	"F01N"	7	1	10	60	60	4192143	10145281	""	""	45	45	322	"322"	"322"	322	0	550045
2	1977	1		6	6	"126/502"	""		11	3	1980	1.0203	"F24B  700"	"F24B"	7	1	6	126	126	4192286		"MO"	""	66	66	502	"502"	"121"	121	0	0
4	1978	2	1	6	6	"126/343.5A"	"US"		11	3	1980	1.0203	"E01C 1945"	"E01C"	19	1	17	126	126	4192288	10292288	"NY"	""	66	66		"343.5A"	"343"	343	0	449335
8	1978	1		6	6	"126/578"	""		11	3	1980	1.0203	"F24J  302"	"F24J"	3	1	22	126	126	4192289		"MA"	""	66	66	578	"578"	"425"	425	0	0
4	1978	6	1	6	6	"126/586"	"US"		11	3	1980	1.0203	"F24J  302"	"F24J"	3	1	6	126	126	4192290	10030628	"DC"	""	66	66	586	"586"	"437"	437	0	597260
2	1978	1		6	6	"126/633"	""		11	3	1980	1.0203	"F24J  302"	"F24J"	3	1	1	126	126	4192291		"IA"	""	66	66	633	"633"	"439"	439	0	0
2	1977	2	1	6	6	"236/87"	"US"		11	3	1980	1.0203	"G05D 2308"	"G05D"	23	1	18	236	236	4192453	10107775	"VA"	""	69	69	87	"87"	"87"	87	0	478835
1	1978	3	1	1	1	"205/75"	"DE"		11	3	1980	1.0202	"C25D  108"	"C25D"	1	1	7	205	204	4192719	10208543	""	""	19	19	75	"75"	"11"	11	0	74130
15	1977	1		6	6	"428/80"	""		11	3	1980	1.0203	"B29D 1100"	"B29D"	11	1	18	428	428	4192905		"CA"	""	69	69	80	"80"	"80"	80	0	0
30	1978	2	1	4	4	"429/13"	"US"		11	3	1980	1.0198	"H01M  804"	"H01M"	8	1	17	429	429	4192906	10068775	"CT"	""	45	45	13	"13"	"13"	13	0	174295
21	1978	2	1	4	4	"250/577"	"US"		11	3	1980	1.0198	"G01N 2126"	"G01N"	21	1	17	250	250	4193004	10555230	"CO"	""	44	44	577	"577"	"577"	577	0	109465
12	1978	3	1	4		"257/324"	"JP"		11	3	1980	1.0198	"H01L 2978"	"H01L"	29	1	4	257	357	4193080	10151532	""	""	46		324	"324"	"23"	23	0	358990
3	1978	1		6	6	"126/263.01"	""		18	3	1980	1.0203	"F24J  100"	"F24J"	1	1	2	126	126	4193388		"CA"	""	66	66	263.01	"263.01"	"263"	263	0	0
3	1977	1		6	6	"126/681"	""		18	3	1980	1.0203	"F24J  302"	"F24J"	3	1	8	126	126	4193389		"NY"	""	66	66	681	"681"	"451"	451	0	0
2	1978	1		6	6	"126/628"	""		18	3	1980	1.0203	"F24J  302"	"F24J"	3	1	9	126	126	4193390		"OH"	""	66	66	628	"628"	"429"	429	0	0
5	1977	3	1	6	6	"236/34.5"	"CH"		18	3	1980	1.0203	"F01P  702"	"F01P"	7	1	8	236	236	4193542	10189461	""	""	69	69	34.5	"34.5"	"34"	34	0	74120
1	1978	2	1	1	1	"48/197R"	"US"		18	3	1980	1.0202	"C10J  306"	"C10J"	3	1	11	48	48	4193772	10117336	"NJ"	""	13	13		"197R"	"197"	197	0	186590
37	1978	2	1	6	6	"134/1"	"US"		18	3	1980	1.0203	"B08B  312"	"B08B"	3	1	18	134	134	4193818	10587523	"PA"	""	69	69	1	"1"	"1"	1	0	26640
1	1978	2	1	4	4	"136/247"	"US"		18	3	1980	1.0198	"H01L 3104"	"H01L"	31	1	8	136	136	4193819	10528153	"CA"	""	45	45	247	"247"	"89"	89	0	43435
1	1979	2	1	1	1	"204/296"	"US"		18	3	1980	1.0202	"C25B 1308"	"C25B"	13	1	23	204	204	4193861	10315026	"MI"	""	19	19	296	"296"	"296"	296	0	54375
0	1978	2	1	1	1	"585/455"	"US"		18	3	1980	1.0202	"C07C  352"	"C07C"	3	1	9	585	585	4194058	10166801	"IL"	""	19	19	455	"455"	"455"	455	0	600400
7	1978	2	1	2	4	"347/76"	"US"		18	3	1980	1.0187	"G01D 1518"	"G01D"	15	1	19	347	346	4194211	10083419	"NY"	""	23	49	76	"76"	"75"	75	0	280070
5	1977	2	1	6	6	"109/56"	"US"		25	3	1980	1.0203	"E05G  108"	"E05G"	1	1	6	109	109	4194453	10052466	"NJ"	""	69	69	56	"56"	"56"	56	0	312550
